Dates,3m,6m,9m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,30y
5/29/2025,21.663888888888838,16.73125118020389,8.145272695118956,1.3339316120658307,-5.019745868366465,-13.149649497126514,-15.94029875868235,-20.37602774945593,-25.23967243806977,-21.40665924080669,-22.6631086752096,-28.148183948398042,-9.908599736227686,2.495211873046399,32.699203996240115,46.5822488395049,66.833707946697
5/28/2025,22.151342975206667,22.134360308317373,11.37934209877227,1.10850320116751,-3.3928083602691395,-10.902044873920946,-11.04004394803848,-18.17436939111308,-21.690624838465578,-17.720394237263815,-30.796381502676518,-19.047984141245333,-9.872372549663355,2.2858935893943055,33.370682541292275,44.75766621576307,64.34112836162593
5/27/2025,20.212943989071164,22.443962973516516,12.130252721292132,3.5772346784934683,-3.177059820499073,-10.414521346260619,-9.985312619702524,-18.23503359422478,-20.02991706171886,-19.69343044732441,-23.174992607459675,-20.04177586396363,-9.167331562730263,2.6754480529923352,31.28264805159624,51.33088945798589,73.04437822405059
5/26/2025,20.699591280653795,17.957327871093653,14.582166227725235,3.3278786602116917,-4.194273700529694,-13.829438634929003,-14.124585994469951,-18.808298881793075,-22.30582051977534,-21.517692096417605,-26.190297515974237,-19.163773692938953,-9.869873057852452,0.2500000000001723,32.05345423212904,52.2510100337478,74.35566631467645
5/23/2025,20.213726158037915,18.207878245607613,14.771986464814015,5.349810320850823,-4.61930442793399,-15.183866178382655,-16.693137961639067,-17.829250960870446,-23.344085773046075,-19.560953803201464,-20.97297773186293,-27.699966729802394,-9.657578106025833,0.24999999999999467,33.43931120547339,51.352515036434056,73.19100364128195
5/22/2025,22.15514305177111,17.91461268518555,15.086984574394657,4.40827529175416,-4.456819896414688,-15.693361699789143,-13.767228903264028,-19.10059512655038,-23.630299176729874,-19.550098234067814,-22.727724310404486,-23.190486148384924,-10.298090344764566,2.7042907774046387,28.50053174599556,54.44428242346442,77.13445985035574
5/21/2025,20.699591280653795,18.66635357388042,14.331690196619375,2.716461707651341,-3.390814873815806,-14.51271678541044,-14.611371869511292,-19.332074131219557,-23.279276099511883,-19.55931895657814,-22.723505304121794,-25.65775234461216,-10.234569946236327,3.7169755769085544,27.077676714224765,54.50179832253039,77.21549015824914
5/20/2025,22.15608016304347,17.91693225898183,13.573982348487588,4.0773909761989025,-2.6129231178796175,-11.661452427048902,-11.87238655777012,-19.503695457471174,-23.2850760657227,-17.652379258979465,-21.476197542036424,-24.711830384293744,-9.733404135993995,3.299649626491563,26.37127266240502,54.47850647182433,77.1262929147369
5/19/2025,26.508760107816485,15.66866350432803,12.435407933794673,2.910845414484342,-2.042613617969913,-11.925169837504956,-12.07352023355348,-19.487483501160252,-23.279852237351896,-19.559726774296045,-22.724030002969318,-25.65840714290952,-9.443841269033992,3.0909711271068563,26.38304445721169,54.514298322530365,77.21549015824914
5/16/2025,25.06064189189199,18.539299896525076,16.412884842713417,4.953018546764376,-2.3125170542831253,-9.896671315567085,-10.036163684343213,-18.23760760650064,-21.691664571942226,-17.72109282299681,-19.30055105833044,-24.786214795648085,-9.629947351611534,3.215993618888069,27.06478530461336,54.825124724298036,77.5143912717545
5/15/2025,22.15701219512196,19.334516698970283,14.96798193706872,4.065176945506899,-4.180496489092134,-11.331074822555376,-12.104893655801563,-18.106403218935974,-21.68292535488283,-15.813712895303667,-25.058346717802227,-23.13017163189439,-8.455408782557727,3.2683816277913724,27.075792520576947,54.45615178675011,77.10172169398493
5/14/2025,19.240974114441343,21.5392998965251,16.03647455184567,2.799743411157829,-4.785620536735324,-9.570350989577303,-13.332964345874343,-17.82322650157147,-20.300738786956394,-21.60060333002383,-16.99854706317634,-27.122292786714162,-8.465573931090864,4.281711157245027,26.34764531964868,54.46535791782683,77.09350773159711
5/13/2025,23.12483016304352,20.241540043090154,16.159895116304227,0.12666798078315722,-4.260596528069316,-11.243163987594151,-13.2069497498839,-15.289304137456304,-18.49958956932398,-19.368343265500783,-19.679120196285727,-22.099025596973256,-7.2792127073859625,2.225934113203598,27.095888517587866,50.58692754870195,72.01475299351223
5/12/2025,20.698770491803266,23.597751750174467,19.15014008585434,0.35311043373331685,1.895041977694767,-11.45618091414815,-11.046384625026962,-16.246405726498736,-22.449332335232384,-19.61188483619707,-20.550290411004422,-20.809164654335355,-9.309195432111528,2.881822372946763,29.171125414339237,54.324690839855364,76.86717782869322
5/9/2025,21.671195652174056,23.80347433090866,20.763989660861746,2.2962176773446696,0.05564721586042154,-9.301205018542635,-10.100268444702687,-16.20064529848193,-20.927818416943424,-21.59581706197797,-17.441535173802556,-21.882456946493356,-9.284880247901572,4.902422284368946,28.421401099996537,53.88449056160329,76.24553159711088
5/8/2025,27.83579432432446,21.365209721823987,22.487588593950747,4.485767350386904,1.0549610316251012,-9.311291240803632,-9.021264199046719,-16.65527258849142,-20.45587160193514,-19.699175824210123,-24.967162591033752,-18.054679758247616,-11.334484174859183,8.355967862389146,30.423997331640116,53.33594488459457,75.47806971440792
5/7/2025,31.309973045822126,20.195075381868534,22.659275745598336,6.449523270546553,0.4689105641204172,-9.294775692363899,-11.434420504552545,-16.13487154046061,-24.281839984816187,-19.559831195660536,-22.762751007701045,-23.226446831002878,-9.249986223210316,6.910283811209306,30.447021067660216,53.31503454229174,75.42576784966687
5/6/2025,26.990397574124003,21.7542564032748,23.103994429629847,4.930951158835528,0.930010313759766,-8.312639142879652,-8.005424468910682,-15.616540464165496,-20.174125489724744,-19.711675824210097,-20.563304426327633,-18.37545983779094,-9.901960648865105,7.323294959758586,29.74689962945738,50.35635103716483,71.56690198547007
5/5/2025,26.990397574124003,21.7542564032748,23.2883761174544,4.820523980802083,0.6083777958890035,-7.77695767554647,-8.042924468910684,-15.616540464165496,-20.174125489724744,-19.711675824210097,-20.563304426327633,-18.37545983779094,-9.901960648865105,7.323294959758586,29.74689962945738,50.35635103716483,71.56690198547007
5/2/2025,26.990397574124003,21.7542564032748,23.2883761174544,4.820523980802083,0.6083777958890035,-7.77695767554647,-8.042924468910684,-15.616540464165496,-20.174125489724744,-19.711675824210097,-20.563304426327633,-18.37545983779094,-9.901960648865105,7.323294959758586,29.74689962945738,50.35635103716483,71.56690198547007
5/1/2025,27.952661725067294,21.951400903291997,22.112680391905613,6.637305710016506,0.7287012157715989,-8.159501413590897,-7.583172300230023,-15.094481579255214,-19.20960790242758,-17.837378485388292,-16.277003518351307,-20.953059901025117,-9.576859964543516,7.116390464303457,30.435620828535857,53.7140874390738,75.91304125669896
4/30/2025,27.952661725067294,21.951400903291997,21.927918813030224,6.7475025934464306,0.6048990861856396,-8.64565919699296,-6.676483783815934,-14.870123794726808,-19.55306537179089,-17.824878485388318,-17.925227414316147,-19.043241546629375,-9.624359964543494,7.116390464303457,30.435620828535857,53.7140874390738,75.91304125669896
4/29/2025,25.54447439353078,23.20588172185634,21.007484153745537,4.8877651949023715,-0.51939478272085,-8.46948744335081,-7.979694071137189,-14.955267052519794,-19.33956746390546,-17.826095501669272,-18.440753350262185,-20.88191682941907,-8.521856429703956,6.290637122218357,29.774528665857147,53.36917713102194,75.52990214883107
4/28/2025,26.508760107816485,21.305128857156937,20.394385752148427,4.6433102465401,0.709536122030574,-7.763921502761306,-6.955079672168685,-14.305726096926685,-18.580093205422266,-17.856826256180724,-15.840194062912394,-18.999919167118897,-9.88912347468136,7.32345240414749,29.749820351896574,53.355375309258605,75.49539903925759
4/25/2025,26.02805779569892,22.958555403124947,20.26837846661134,5.571944707381915,0.60847939675166,-7.7764807082877585,-5.871322945470059,-14.36869763581683,-18.580888142461706,-19.77238786477082,-20.561411544246464,-11.131146550896087,-10.089348090977435,7.323347517271461,30.44381048330935,53.33247225700957,75.46938550740458
4/24/2025,24.097687667560397,23.266204233979778,19.59657618369235,4.674039848385769,0.7346881291369733,-6.108205690741864,-12.546973558366359,-15.359841366781211,-18.510933401826257,-12.169420868180003,-18.623746494490234,-25.814583939488323,-8.92168779486675,7.705562836122581,30.454615809542275,54.24783278055973,76.73752426617453
4/23/2025,26.030581550802445,22.266204233979757,19.59657618369235,5.884116009608098,1.0416048793580934,-5.774791302330096,-5.46379983259806,-14.399787362520344,-18.578510622480593,-14.056399565557864,-16.396867085975586,-18.498586696162487,-8.584526981435436,8.29103608175159,30.42501606449548,53.763888364852534,76.03774465280772
4/22/2025,23.127863881401602,20.24987457438816,24.551773917596265,5.366200772785978,0.6074408597687153,-8.619268193637186,-5.808642579702372,-15.738719095841923,-21.82993042297854,-17.73000351622751,-18.43961901809346,-23.34257675966338,-8.459016829227561,11.270749765208121,30.36556360100007,53.34978603012344,75.5126764399262
4/21/2025,23.127863881401602,20.24987457438816,24.551773917596265,6.089571775613267,0.6801445981519993,-7.648097666990905,-5.88382294547003,-14.36869763581683,-20.234273712243933,-15.889914990165854,-16.33556381483907,-20.946794200820484,-7.2101474250607644,12.225335041363916,30.333492127901174,53.3115320092659,75.41700478621847
4/18/2025,22.643530997304406,16.96388230930372,22.100633418345474,5.280326612140485,0.05188614332327646,-8.530687032275619,-2.5769530164641896,-13.732675121990878,-14.676759930671102,-14.204789518639549,-16.394790033246842,-18.495987729779404,-7.272023308546105,13.211350623525497,30.321866684959353,53.34287530925859,75.49539903925759
4/17/2025,22.158861185983625,15.792599051248455,19.42572073014759,3.5207427512936373,-0.7528408299640965,-5.72993037274272,-4.711668442607975,-11.712066376708519,-15.41338438649058,-14.176395758908455,-14.23584342259514,-18.553370237419607,-7.271164759986926,13.213801051951668,30.335958609677462,53.390841237138176,75.61526335539473
4/16/2025,29.39516129032258,13.458427856436607,19.104636482289685,3.408482482939723,-1.0766978991646692,-7.512641783730878,-6.953747317080605,-11.575772364013437,-17.052739941439967,-12.231575323942367,-16.455234607000115,-18.49341571588847,-7.271591842982161,13.212581945749724,30.328947471734978,53.791902849640124,76.10783394661657
4/15/2025,28.915154569892508,10.862316917241222,15.964176382613315,1.2687200045470526,-0.414172654735534,-8.341439172569443,-5.806897946714429,-10.822171115814427,-14.795458097984282,-12.316011146139916,-14.296157830729062,-18.54977906234403,-7.270562112414236,15.17732720288123,30.302220698361992,53.84358375566309,76.23702076486833
4/14/2025,29.39516129032258,8.466202167141248,15.388151875050005,0.5124685989701394,-0.7504161785285568,-6.620592797903413,-4.851800655203897,-13.05605710401636,-16.982014785496034,-16.00176456196092,-16.322222549711405,-18.48338897094237,-8.581047894484461,15.211274142862319,30.313949025023312,53.88415304301035,76.33832888517937
4/11/2025,26.991767473118156,13.289662861597808,14.896932439740729,2.2161113322626047,-1.700000000000168,-5.897240550782046,-7.933875537011303,-14.519358747204691,-19.87066804886659,-15.889541002407448,-18.48818109953698,-20.86307448877669,-8.781249118040702,15.413435712513834,30.310750921668905,53.88750330791643,76.34669099539595
4/10/2025,22.15977822580659,15.794543063773682,15.280562546299459,2.361731926613597,-0.7388461606590013,-5.514472403875192,-5.370870776092218,-14.668446427405168,-16.578926359251334,-17.915561549376676,-22.792886264785928,-15.867986937056777,-7.332174245387746,13.21805798800506,31.05679436884934,54.31102263555361,76.92671196725236
4/9/2025,26.030581550802445,17.342055272928334,18.362618578451205,3.7141559943212332,-0.5787871680547063,-5.425143040211422,-6.68208909714032,-18.448633407420534,-21.689588225881717,-15.817327881799638,-28.62023385365542,-16.677202816779648,-7.307764032610908,14.198808467332258,30.32894267524191,54.28940600196452,76.84147573298632
4/8/2025,21.676470588235432,17.471393475513874,19.308037407121105,5.123984601513376,-0.31919476094750543,-5.157926651445566,-4.977211944344884,-15.792742427552662,-18.504442789211417,-15.942327881799613,-16.325330844533738,-20.930518577048485,-5.901323392898616,13.184271799037628,31.041523309206244,53.40867979140738,75.69101187707972
4/7/2025,25.55053191489356,15.471393475513917,19.120467027939988,5.234675141506173,3.008266633766299,-5.533075583043923,-7.14083263438372,-12.93435516712429,-16.987674980160648,-14.869762499561334,-17.663715037953498,-18.452287339632225,-3.364547568240317,11.147510817090334,31.76870339419544,51.65819939387575,73.38563255031184
4/4/2025,18.761243386243322,16.13162949744935,17.877301718450546,5.959850418805024,1.3174412363492038,-4.522429524549798,-5.039012054801928,-13.05426264401186,-12.094343976164135,-12.413518930407497,-12.1523208748203,-16.181018808544458,-7.332291529417123,16.15735811642893,30.293115691689955,53.03070728108623,75.22449613616668
4/3/2025,18.50956194225737,9.182418910383248,10.763104396794308,5.855334576983573,1.8555224065918363,-3.701425225585764,-2.951119340701247,-9.922972113395412,-11.270266390356465,-10.574177346417368,-12.209664905202455,-13.763716807465887,-7.3928981686477435,15.187426323871955,31.043773000583162,53.551660598577115,76.04731559429325
4/2/2025,14.362401832460714,10.463345921964606,8.772733775118047,6.568793007571072,1.6078708193627556,-4.989513033347048,-2.2086039531145296,-7.808273510853159,-9.118626997905599,-8.798499850751451,-8.02950613407063,-13.886690504834576,-6.608333452695314,13.599869269408371,31.08863346131976,53.589183637850994,76.1406341997283
4/1/2025,16.811848958333407,9.213915400859253,6.634679188074255,7.058120292363856,1.2858934469488492,-3.638709837494547,-4.023859561270315,-7.707922771447517,-9.118128757704547,-8.798035674739202,-10.143416912751846,-13.822917172728388,-6.086328637973537,13.194579284996655,31.10360562473473,51.02325430763415,72.78176059729553
3/31/2025,17.789062499999943,8.713536000000044,6.829258268902283,7.557448807211076,1.7307536201936369,-3.7012582021913154,-2.950956436340846,-7.770773510853157,-9.118626997905599,-6.9459286447698165,-8.092070307661103,-13.886873426592405,-6.086633381941287,15.158078749897097,33.13778908722314,51.38147621421889,73.26275073205308
3/28/2025,13.872395833333329,9.26045441113361,2.435628590442951,6.912740056412048,0.5556646816456734,-5.332549139116427,-3.6712139382721,-7.183654494381697,-9.78256349992681,-6.919615179195127,-10.203949799295131,-11.428011707835628,-8.238647987255465,16.779340471890336,32.438494900549266,51.03951194519536,72.883712506085
3/27/2025,13.872727272727348,9.988929721837092,5.128705330835404,6.162740056412019,-0.0039694913568144585,-5.434663274732898,-4.518582008525529,-7.669105205846893,-9.116256993844551,-8.79629172923826,-10.141159376850695,-13.818819237669056,-7.39066380367146,17.151758087225446,31.736751801154867,51.929652819580774,74.05914540803326
3/26/2025,13.872727272727348,10.715797430083107,5.855617573260563,5.053752796363975,0.618803081232322,-5.978983096276158,-4.911720030201128,-7.644048869505582,-10.72083767377463,-8.733642678821374,-12.265848790887324,-11.3647838889408,-8.762612138104897,16.207081176745497,34.53933913271485,50.578574455633785,72.33387680639964
3/25/2025,15.343993506493536,9.965235426407661,7.60882534271019,4.97178702994252,1.6610103919738162,-4.29458699502745,-3.1151236792245296,-5.88575879811879,-8.244904021725619,-8.834770615212895,-8.028491388671943,-11.491861680642312,-8.763851728842864,16.203166051311335,34.51987954343885,50.532803724021846,72.22088872721027
3/24/2025,14.853515624999902,10.940467325033554,8.523648275069107,4.548797221264689,1.7975137222151272,-4.4713303661248816,-2.8883344680967316,-6.432240585306914,-7.581582201694115,-8.860151816584905,-9.29588135617947,-10.026652765141897,-10.116181548635783,16.233481897740987,33.82383649641993,50.1031449683997,71.62485316423752
3/21/2025,15.343587239583423,10.690262800631213,8.32947630000005,5.640739269486428,1.4734228661210214,-4.1306000701791135,-3.342186088093424,-6.407400798713692,-9.180463606381561,-8.797881810887676,-8.028995947961715,-11.49285641057669,-8.764445118371933,16.201292729009964,34.51056961024892,49.20783857563187,70.43637423862283
3/20/2025,15.343587239583423,11.415062858025895,8.2733442605754,6.38581892748169,1.422430164726185,-4.471450501159735,-1.8184544603786268,-7.0297171526196855,-10.11831144781139,-8.760689968132418,-8.029250331797266,-11.493357924475811,-9.552976267058266,16.80507742139077,33.80235074175366,49.64732345844776,70.99506646111519
3/19/2025,14.363118489583337,11.190671579521005,8.911618092776719,6.224902137726396,1.3234130733738692,-4.951861155110615,-3.279686088093392,-6.407400798713692,-10.785775934418762,-8.735305039479702,-8.87321233102627,-10.514883167374567,-10.103876273477175,17.209036232538686,33.799644726813895,49.66062008014287,71.02787064177858
3/18/2025,15.343587239583423,11.415062858025895,8.661137921779094,6.835447530263439,1.1983639045556327,-4.458980746657959,-2.888428092201023,-6.967264406131557,-13.344151248219793,-8.635612767630096,-8.873520147009595,-10.515306145448822,-9.314968325125106,16.60385364833479,34.49871942287453,49.63482345844774,70.99506646111519
3/17/2025,15.343587239583423,11.415062858025895,10.209136101126237,6.252169696409204,1.235854029574801,-5.9398050435334415,-4.063831950085994,-9.03807163423127,-13.891857767354354,-8.610305039479726,-10.143118365146409,-11.430106695168929,-9.026833896480024,16.40347829538986,34.508739715567984,49.64812008014285,71.02787064177858
3/14/2025,15.343587239583423,12.13888345603267,9.95894081743405,6.252086112774036,1.2358441407878118,-6.930175195915478,-4.849839443775217,-7.64542277144753,-15.579895251003295,-6.695436437174607,-13.185071788580416,-12.775979023081607,-9.514771991160442,16.807100933930563,33.81133649641991,50.53711772887719,72.2006680935503
3/13/2025,16.811848958333407,12.110954590505909,10.67296099160062,6.6117773716927175,1.668145501427487,-5.1791248490201,-5.203185149285572,-7.6335089901266695,-9.118961499541234,-8.798811473280166,-10.14442112987104,-13.824740038325167,-8.702696122511178,16.198922599038433,33.8080481204047,50.498474845520526,72.10516125386484
3/12/2025,18.76497395833332,11.831655714517542,11.384550078280808,6.970412687322458,0.9856941323363344,-4.7878656966581445,-4.581988599642273,-5.266069201035384,-10.516529221665083,-5.052699537548744,-10.27054213744183,-11.433149688535993,-9.028755002815503,16.397610783698724,33.790110563843974,49.598700138670225,70.87501756372512
3/11/2025,17.30061848958342,12.582486425882644,12.34607087097146,6.111398953262093,-0.5660707968554668,-3.4513362995043817,-1.8810091849044142,-6.495632999128276,-7.582851108276367,-7.008978079900041,-8.092782171152235,-11.495392184011388,-7.455510434216883,17.14035549478785,33.77344389717733,49.164727822457046,70.29920378724391
3/10/2025,16.322753906250085,12.361211818988016,11.636023860589306,3.3027784948993055,0.05896411922763356,-5.917037916755286,-3.8362927750236864,-6.369860661340443,-7.581752940939879,-7.00803433143391,-10.205817258586647,-11.430356410576703,-7.454401692842794,17.14574086722198,33.796272842437645,49.65265290800849,71.00821604916322
3/7/2025,19.739583333333233,9.886724111891976,10.921856968121888,4.472388828230001,1.5482944887424743,-6.9303710344839065,-3.7739604466178633,-6.370264578765639,-7.582327269410127,-9.232763490055484,-9.707846039859191,-11.443988752592782,-7.454896823884205,17.14333544368256,33.78607568828609,49.6285560494981,70.94874728167952
3/6/2025,16.322753906250085,13.083038403122506,12.346613974176801,1.207162692614272,0.9937340509369008,-7.631933935592938,-5.865940009028847,-8.924625405636899,-9.054644728314898,-10.65809588278932,-7.9658036106430075,-11.491491479871252,-8.239167152368898,14.820035644462504,34.55366426738671,50.543667165310154,72.24771697924868
3/5/2025,15.83333333333341,13.33331384481804,11.386023860589312,3.3027784948993055,1.735873765758722,-6.104626879509478,-4.912287028944862,-7.645306513951589,-7.5193100129457235,-8.860458689233175,-8.873366025361618,-12.901606670372079,-7.416901692842792,14.20993677361242,33.1694539669289,49.24065419147894,70.45563742372063
3/4/2025,16.812337662337562,13.554768971920918,10.751359026991825,6.2789602507356435,4.4808174929805045,-3.3588695035358107,-0.6509630362525165,-6.570839714975785,-7.583145020530768,-5.533349474866256,-8.143161967701884,-11.019174217733507,-8.778919657854267,15.217180474678083,33.12015299710964,47.86644040567727,68.54946140006773
3/3/2025,21.20292416452445,12.02688202574813,12.807845378374958,5.252086112774013,5.121235779422761,-2.440952140248953,0.12500000000015277,-5.287242630238476,-6.053103170856389,-7.07173064699953,-3.8981930755900063,-11.621296633322586,-8.241712828961356,14.812481889509677,33.81880378776141,46.97558794267178,67.3715766293273
2/28/2025,21.20292416452445,12.02688202574813,12.807845378374958,5.252086112774013,5.121235779422761,-2.440952140248953,0.12500000000015277,-5.287242630238476,-6.053103170856389,-7.07173064699953,-3.8981930755900063,-11.621296633322586,-8.241712828961356,14.812481889509677,33.81880378776141,46.97558794267178,67.3715766293273
2/27/2025,15.833766233766289,13.33441198224845,12.34796536441385,3.052926335372952,1.7359032669925778,-2.8202014126814667,-1.943454460378602,-5.161824667687709,-7.644654125362305,-8.860922217550282,-5.926624829848004,-11.556362235173712,-8.76504508879341,15.22099837077846,33.13996700921962,50.95496553353503,72.70561378387615
2/26/2025,7.958333333333378,17.337671939923816,10.812189926895499,5.817543380447754,0.9632862883216742,-1.6446788716602434,-2.030933676960389,-5.1616959715615085,-7.644367164688326,-5.164668857073718,-5.213667624014784,-12.536328780965045,-7.953194169208544,13.631621726610499,28.992325722481695,48.44857341640801,69.30562792209268
2/25/2025,9.935064935065085,17.0588426246534,12.100906785443444,3.7038518394702624,0.9782279475770483,-6.034244068931072,-3.8361274337945783,-6.369462353408828,-5.9893907331471485,-8.18028806408373,-9.743659406249572,-12.8750440440915,-8.726204397054804,7.297357983017694,29.143535429338698,48.50278160818418,69.43888966509451
2/24/2025,12.891108247422656,14.839282815642774,12.352756294103884,3.360731632791758,-0.5640504762697951,-5.853925544867078,-3.835948192471106,-6.369030555240407,-5.9889987973611,-7.8092284042905025,-8.909318085279727,-11.942508504645133,-10.064547793941347,14.276363493564093,29.000896609272207,48.95008936792085,70.04790632780349
2/21/2025,12.340287628865942,15.148452767550502,10.495320154662215,3.533944510669551,0.6188201018062056,-7.630970765972078,-4.786568374552136,-7.643712478162001,-9.115699043500136,-7.683768810632552,-9.331372935411464,-16.248139742887567,-7.327794679736721,14.215263143715262,29.709755038644882,50.7003837241006,72.41849090266031
