Date,3m,6m,9m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,30y
2025-06-27,12.029999999999985,2.369999999999939,7.610000000000028,3.8200000000000234,2.7862846196783586,0.9351758109173769,0.9183132730157695,-0.006877467573662699,-0.12701428658812297,-0.35504366813174926,-0.3908682116167128,-0.6928965411703736,-0.2808171918514013,-0.360002827989403,0.05039013235434986,-0.2932458156646778,-6.295186864361524
2025-06-26,12.739999999999974,2.5800000000000267,7.649999999999979,4.026666666666667,2.7570484045251753,1.0769897908771142,0.941157881100807,0.05776514803716992,-0.06076204685712128,-0.22898323847115876,-0.4840198809533458,-0.3974867662188242,-0.4174932448542723,-0.2170084513632986,0.09416398990915731,-0.2085192488212151,-6.316764171532618
2025-06-25,11.58999999999999,3.3700000000001396,7.069999999999954,3.586666666666627,2.3759629627730927,0.641176977251634,0.706436135796018,-0.2595423836737165,-0.30232898191764335,-0.47225597800224506,-0.6206224985857656,-0.7457857736864693,-0.48248932882959394,-0.4475524728404512,-0.012891551922411537,-0.35094542641926907,-7.896031050814312
2025-06-24,12.529999999999974,2.929999999999966,7.615000000000061,3.1933333333332925,2.5011822579463328,0.5728977154760173,0.7593065608856531,-0.30475294625929017,-0.3103262880526536,-0.4805437057086248,-0.6106331256465758,-0.6665927038489894,-0.5294038782889032,-0.4120831112642609,-0.01232154892822912,-0.339941898137619,-8.183564615748384
2025-06-23,8.569999999999967,4.090000000000105,4.550000000000054,2.989999999999915,1.3890445402785279,0.2921073266685781,0.29781606105636627,-0.511124810527086,-0.529551491907565,-0.6188383595875369,-0.8371791579064869,-0.8791017548181568,-0.5453257962636293,-0.5727973890294891,-0.10042299736903182,-0.42540816594534014,-8.185394160442971
2025-06-20,10.57999999999999,0.07999999999994678,6.359999999999966,2.9199999999999005,1.891926637203678,0.3817647413009606,0.4600566053845512,-0.3709759116431677,-0.47521510126027344,-0.5724209032073269,-0.7409096692411854,-0.9238090247520425,-0.4700973451559065,-0.6156886749579371,-0.07170502403619494,-0.4423238285752529,-6.792540956174209
2025-06-19,9.16999999999999,-0.44999999999997264,4.074999999999962,2.5000000000000355,0.9888278937298267,0.018942018606038502,0.08655338249554667,-0.6848870079186664,-0.6374442810272107,-0.7632201828511764,-0.9043351594423044,-0.9958863066625412,-0.6827830052874351,-0.6635428024587497,-0.09128652283632022,-0.5141291677038584,-7.58836316457856
2025-06-18,7.640000000000002,0.31999999999992035,4.584999999999928,3.3533333333333193,1.2211292082429548,0.32708548223570055,0.17707661714365663,-0.47325189897624576,-0.6254353208196228,-0.649758504859177,-0.8941145401267558,-0.8901093021624007,-0.6665426621891513,-0.6280406242041625,-0.0858004793391931,-0.48343539466113583,-7.904235118430014
2025-06-17,6.050000000000022,3.0700000000000394,6.054999999999966,4.743333333333322,1.8641811292127386,0.9301188043192798,0.74368564485221,-0.2119770137122945,-0.3217919874095365,-0.48067365210435753,-0.8159691353691656,-0.5211866589111658,-0.6595933244606833,-0.47482098603319756,-0.06855043499602864,-0.42475853111034745,-8.754810203776353
2025-06-16,5.040000000000022,4.320000000000013,4.55000000000001,3.643333333333354,1.3234568525111179,0.7144375012594129,0.37447469007041434,-0.30662957294445015,-0.37833616564548755,-0.4993141443151661,-0.7690823794898272,-0.5849638752742692,-0.6642980175874946,-0.4844169068051407,-0.034496505717607207,-0.447534150302209,-9.18630141200878
2025-06-13,6.550000000000011,2.829999999999977,5.555000000000021,3.3066666666666578,1.851129690427733,0.7539963191980359,0.7240015100532293,-0.23294898022450106,-0.24924713663776465,-0.2777219014596266,-0.60023894752681,-0.632413018238509,-0.4189888093667715,-0.46516750937231066,0.0451095722854955,-0.39752028215853663,-9.0900818174112
2025-06-12,8.150000000000013,10.090000000000021,6.670000000000043,5.069999999999997,2.642979232541043,1.255722632330647,0.9254444967945474,0.02330579994866966,-0.19039014128807707,-0.1865599039420296,-0.5511614128833386,-0.6398314068901012,-0.3369416713014495,-0.4664871207680221,0.10842313556116423,-0.3861185511838894,-8.803721572751888
2025-06-11,10.57999999999999,11.419999999999986,9.105000000000008,4.896666666666638,3.386297256241644,1.4611016042138658,1.0323903474655172,0.011035969241302013,-0.0906579610821634,-0.19071790680094125,-0.6094127832142249,-0.5760232681167654,-0.3574963376900886,-0.4905373911945343,0.018665029264397504,-0.39564424760780703,-9.416563499359842
2025-06-10,8.06,17.95999999999993,9.629999999999894,7.043333333333335,3.905948359711342,2.11673743294587,1.376761946384475,0.3196022416438904,0.11962830996150586,-0.15321860198724835,-0.3919807571109324,-0.48645952270907067,-0.251108763419694,-0.4181302563448952,0.09758665772099384,-0.3606226047994099,-8.829116720115104
2025-06-09,11.58999999999999,16.970000000000063,9.230000000000027,7.746666666666702,3.995825804198505,2.2280765015964654,1.4171828539183196,0.517446618216777,0.18098013927141388,-0.10413997384457474,-0.4379763172791762,-0.3340791756683892,-0.2536108557415151,-0.36678892771986327,0.14269451155008994,-0.32182869803749625,-7.71469806230618
2025-06-06,13.100000000000023,16.220000000000034,9.330000000000016,7.393333333333363,3.9001718398494756,1.9180390377700363,1.1806630804989116,0.4659040349707766,-0.06941258708699216,-0.33693103745746633,-0.3928480041351712,-0.689022397443928,-0.3040667965243049,-0.479970865702084,0.029818289132022002,-0.3762744466458301,-9.134340758373627
