Date,Carry,Rolldown
2025-01-28,-0.3304999999999998,0.010600000000000165
2025-01-27,-0.3304999999999998,0.010400000000000187
2025-01-24,-0.3304999999999998,0.010400000000000187
2025-01-23,-0.33409999999999984,0.014399999999999746
2025-01-22,-0.3041999999999998,0.027899999999999814
2025-01-21,-0.2593000000000001,0.031200000000000117
2025-01-20,-0.23940000000000028,0.02279999999999971
2025-01-17,-0.24570000000000025,0.026100000000000012
2025-01-16,-0.1746000000000003,0.021199999999999886
2025-01-15,-0.1596000000000002,0.012499999999999734
2025-01-14,-0.1795,0.014499999999999957
2025-01-13,-0.14959999999999996,0.009599999999999831
2025-01-10,-0.19059999999999988,0.02450000000000019
2025-01-09,-0.24929999999999986,0.020399999999999974
2025-01-08,-0.2843,0.017799999999999816
2025-01-07,-0.23439999999999994,0.027300000000000324
2025-01-06,-0.2692999999999999,0.040200000000000014
2025-01-03,-0.2807999999999997,0.05320000000000036
2025-01-02,-0.3938999999999999,0.03410000000000002
2025-01-01,-0.40390000000000015,0.02519999999999989
2024-12-31,-0.40390000000000015,0.02519999999999989
2024-12-30,-0.5185999999999997,0.02010000000000023
2024-12-27,-0.5516000000000001,0.00990000000000002
2024-12-26,-0.46130000000000004,0.011699999999999822
2024-12-25,-0.47619999999999996,0.018199999999999772
2024-12-24,-0.47619999999999996,0.01839999999999975
2024-12-23,-0.4861,0.030100000000000016
2024-12-20,-0.4990000000000001,0.023400000000000087
2024-12-19,-0.496,0.03630000000000022
2024-12-18,-0.5457000000000001,0.04800000000000004
2024-12-17,-0.5059999999999998,0.05039999999999978
2024-12-16,-0.5951999999999997,0.056700000000000195
2024-12-13,-0.5085999999999999,0.07069999999999999
2024-12-12,-0.4514,0.0783999999999998
2024-12-11,-0.4861,0.08040000000000003
2024-12-10,-0.47109999999999985,0.07670000000000021
2024-12-09,-0.45619999999999994,0.07699999999999996
2024-12-06,-0.4135,0.06679999999999975
2024-12-05,-0.4100999999999999,0.07560000000000011
2024-12-04,-0.40169999999999995,0.06150000000000011
2024-12-03,-0.3916999999999997,0.07750000000000012
2024-12-02,-0.40849999999999964,0.08179999999999987
2024-11-29,-0.4095,0.06089999999999973
2024-11-28,-0.43500000000000005,0.05290000000000017
2024-11-27,-0.4514999999999998,0.060799999999999965
2024-11-26,-0.4232999999999998,0.05410000000000004
2024-11-25,-0.4182000000000001,0.05109999999999992
2024-11-22,-0.3195000000000001,0.05719999999999992
2024-11-21,-0.30169999999999986,0.06530000000000014
2024-11-20,-0.2549999999999999,0.07059999999999977
2024-11-19,-0.2549999999999999,0.07469999999999999
2024-11-18,-0.2549999999999999,0.07509999999999994
2024-11-15,-0.22819999999999974,0.07510000000000039
2024-11-14,-0.24520000000000008,0.07510000000000039
2024-11-13,-0.22440000000000015,0.07620000000000005
2024-11-12,-0.2549999999999999,0.0849000000000002
2024-11-11,-0.24480000000000013,0.08110000000000017
2024-11-08,-0.25859999999999994,0.08179999999999987
2024-11-07,-0.2560000000000002,0.0686
2024-11-06,-0.23459999999999992,0.049799999999999844
2024-11-05,-0.25859999999999994,0.06349999999999989
2024-11-04,-0.2421000000000002,0.05139999999999967
2024-11-01,-0.25080000000000036,0.04640000000000022
2024-10-31,-0.2693000000000003,0.044299999999999784
2024-10-30,-0.25500000000000034,0.04359999999999964
2024-10-29,-0.22560000000000002,0.04530000000000012
2024-10-28,-0.24080000000000013,0.04459999999999997
2024-10-25,-0.2721,0.05269999999999975
2024-10-24,-0.2812000000000001,0.05520000000000014
2024-10-23,-0.21300000000000008,0.05719999999999992
2024-10-22,-0.20789999999999997,0.057700000000000085
2024-10-21,-0.2028000000000003,0.06780000000000008
2024-10-18,-0.18260000000000032,0.0665
2024-10-17,-0.18950000000000022,0.07850000000000001
2024-10-16,-0.21809999999999974,0.08319999999999972
2024-10-15,-0.20789999999999997,0.07200000000000006
2024-10-14,-0.18759999999999977,0.06679999999999975
2024-10-11,-0.18259999999999987,0.0596000000000001
2024-10-10,-0.2542,0.07299999999999995
2024-10-09,-0.20799999999999974,0.09489999999999998
2024-10-08,-0.20789999999999997,0.0950000000000002
2024-10-07,-0.19779999999999998,0.07820000000000027
2024-10-04,-0.26880000000000015,0.10320000000000018
2024-10-03,-0.3229000000000002,0.11860000000000026
2024-10-02,-0.3228,0.11760000000000037
2024-10-01,-0.3043,0.10810000000000031
2024-09-30,-0.3043,0.10809999999999986
2024-09-27,-0.2991999999999999,0.1036999999999999
2024-09-26,-0.31259999999999977,0.09939999999999971
2024-09-25,-0.2925,0.10630000000000006
2024-09-24,-0.28329999999999966,0.11220000000000008
2024-09-23,-0.2622,0.12359999999999971
2024-09-20,-0.2506999999999997,0.13870000000000005
2024-09-19,-0.24209999999999976,0.15169999999999995
2024-09-18,-0.25719999999999965,0.15149999999999997
2024-09-17,-0.25719999999999965,0.1514000000000002
2024-09-16,-0.2570999999999999,0.1514000000000002
2024-09-13,-0.2570999999999999,0.1513
2024-09-12,-0.17649999999999988,0.14100000000000001
2024-09-11,-0.22689999999999966,0.14329999999999998
2024-09-10,-0.22689999999999966,0.12639999999999985
2024-09-09,-0.22189999999999976,0.12369999999999992
2024-09-06,-0.23569999999999958,0.12959999999999994
2024-09-05,-0.23699999999999966,0.1301000000000001
2024-09-04,-0.22189999999999976,0.12549999999999972
2024-09-03,-0.20169999999999977,0.10650000000000004
2024-09-02,-0.2107000000000001,0.10119999999999996
2024-08-30,-0.23450000000000015,0.10919999999999996
2024-08-29,-0.2206999999999999,0.11539999999999973
2024-08-28,-0.2320000000000002,0.12010000000000032
2024-08-27,-0.2006000000000001,0.11660000000000004
2024-08-26,-0.19559999999999977,0.12959999999999994
2024-08-23,-0.1755,0.12040000000000006
2024-08-22,-0.21119999999999983,0.12019999999999964
2024-08-21,-0.19850000000000012,0.11609999999999987
2024-08-20,-0.1755,0.12339999999999973
2024-08-19,-0.19559999999999977,0.1275999999999997
2024-08-16,-0.20059999999999967,0.12780000000000014
2024-08-15,-0.19610000000000039,0.14229999999999965
2024-08-14,-0.19610000000000039,0.14300000000000024
2024-08-13,-0.21060000000000034,0.12370000000000037
2024-08-12,-0.13539999999999974,0.11790000000000012
2024-08-09,-0.18050000000000033,0.10650000000000004
2024-08-08,-0.21660000000000013,0.09450000000000003
2024-08-07,-0.22319999999999984,0.0939000000000001
2024-08-06,-0.1905000000000001,0.09810000000000008
2024-08-05,-0.30089999999999995,0.10650000000000004
2024-08-02,-0.13039999999999985,0.14040000000000008
2024-08-01,-0.11460000000000026,0.13240000000000007
2024-07-31,-0.12910000000000021,0.11919999999999975
2024-07-30,-0.16060000000000008,0.1126999999999998
2024-07-29,-0.17969999999999997,0.11729999999999974
2024-07-26,-0.1339999999999999,0.11569999999999991
2024-07-25,-0.16599999999999993,0.11439999999999984
2024-07-24,-0.11909999999999998,0.11240000000000006
2024-07-23,-0.13050000000000006,0.10280000000000022
2024-07-22,-0.11540000000000017,0.10850000000000026
2024-07-19,-0.11039999999999983,0.10709999999999997
2024-07-18,-0.12460000000000004,0.10970000000000013
2024-07-17,-0.1341000000000001,0.10650000000000004
2024-07-16,-0.18569999999999975,0.10519999999999996
2024-07-15,-0.15050000000000008,0.10040000000000004
2024-07-12,-0.16559999999999997,0.10449999999999982
2024-07-11,-0.1238999999999999,0.09520000000000017
2024-07-10,-0.07450000000000001,0.11059999999999981
2024-07-09,-0.11039999999999983,0.10870000000000024
2024-07-08,-0.1593,0.09419999999999984
2024-07-05,-0.16559999999999997,0.08620000000000028
2024-07-04,-0.2004999999999999,0.07750000000000012
2024-07-03,-0.1788000000000003,0.07520000000000016
2024-07-02,-0.20550000000000024,0.08169999999999966
2024-07-01,-0.1405000000000003,0.08550000000000013
2024-06-28,-0.14979999999999993,0.09480000000000022
2024-06-27,-0.11850000000000005,0.0935999999999999
2024-06-26,-0.11609999999999987,0.09240000000000004
2024-06-25,-0.12619999999999987,0.09159999999999968
2024-06-24,-0.1506000000000003,0.08640000000000025
2024-06-21,-0.1615000000000002,0.08800000000000008
2024-06-20,-0.14290000000000003,0.08389999999999986
2024-06-19,-0.1666000000000003,0.0939000000000001
2024-06-18,-0.10599999999999987,0.09719999999999995
2024-06-17,-0.08800000000000008,0.09970000000000034
2024-06-14,-0.04939999999999989,0.09760000000000035
2024-06-13,-0.040200000000000014,0.09450000000000003
2024-06-12,-0.03529999999999989,0.08510000000000018
2024-06-11,-0.02519999999999989,0.07649999999999979
2024-06-10,-0.030299999999999994,0.06260000000000021
2024-06-07,-0.02519999999999989,0.07369999999999965
2024-06-06,-0.020399999999999974,0.07030000000000003
2024-06-05,-0.020399999999999974,0.07030000000000003
2024-06-04,-0.015099999999999891,0.05300000000000038
2024-06-03,-0.020199999999999996,0.04219999999999979
2024-05-31,-0.004999999999999893,0.0347000000000004
2024-05-30,0.0,0.04300000000000015
2024-05-29,-0.020199999999999996,0.04620000000000024
2024-05-28,-0.04519999999999991,0.060799999999999965
2024-05-27,-0.0501999999999998,0.06379999999999963
2024-05-24,-0.025100000000000122,0.06509999999999971
2024-05-23,-0.03600000000000003,0.07380000000000031
2024-05-22,-0.024799999999999933,0.07020000000000026
2024-05-21,0.015099999999999891,0.08139999999999992
2024-05-20,0.020099999999999785,0.08260000000000023
2024-05-17,0.015099999999999891,0.09589999999999987
2024-05-16,-0.00019999999999997797,0.09339999999999993
2024-05-15,0.019899999999999807,0.07560000000000011
2024-05-14,0.019899999999999807,0.07460000000000022
2024-05-13,0.030100000000000016,0.07430000000000003
2024-05-10,0.05520000000000014,0.07610000000000028
2024-05-09,0.07079999999999975,0.06899999999999995
2024-05-08,0.039699999999999847,0.0665
2024-05-07,0.030100000000000016,0.062200000000000255
2024-05-06,0.030100000000000016,0.047699999999999854
2024-05-03,0.030100000000000016,0.047699999999999854
2024-05-02,0.04090000000000016,0.048900000000000166
2024-05-01,0.0596000000000001,0.055400000000000116
2024-04-30,0.054600000000000204,0.05270000000000019
2024-04-29,0.05520000000000014,0.041300000000000114
2024-04-26,0.03990000000000027,0.034399999999999764
2024-04-25,0.04940000000000033,0.029199999999999893
2024-04-24,0.06990000000000007,0.049599999999999866
2024-04-23,0.07489999999999997,0.05790000000000006
2024-04-22,0.06990000000000007,0.05400000000000027
2024-04-19,0.06990000000000007,0.05449999999999999
2024-04-18,0.00990000000000002,0.052200000000000024
2024-04-17,0.025000000000000355,0.03290000000000015
2024-04-16,0.015000000000000124,0.023900000000000254
2024-04-15,0.004999999999999893,0.04079999999999995
2024-04-12,-0.015000000000000124,0.04700000000000015
2024-04-11,0.014900000000000357,0.05010000000000003
2024-04-10,0.015000000000000124,0.0676000000000001
2024-04-09,0.015000000000000124,0.06879999999999997
2024-04-08,0.039699999999999847,0.07469999999999999
2024-04-05,0.009999999999999787,0.09230000000000027
2024-04-04,-0.044500000000000206,0.09030000000000005
2024-04-03,-0.03990000000000027,0.09240000000000004
2024-04-02,-0.05459999999999976,0.09750000000000014
2024-04-01,-0.05989999999999984,0.11050000000000004
2024-03-29,-0.04490000000000016,0.1036999999999999
2024-03-28,-0.044500000000000206,0.1097999999999999
2024-03-27,-0.024799999999999933,0.11179999999999968
2024-03-26,-0.02010000000000023,0.10930000000000017
2024-03-25,-0.030100000000000016,0.11430000000000007
2024-03-22,-0.03520000000000012,0.14789999999999992
2024-03-21,-0.03730000000000011,0.10789999999999988
2024-03-20,-0.014899999999999913,0.0996999999999999
2024-03-19,-0.0050000000000003375,0.09810000000000008
2024-03-18,-0.015100000000000335,0.10350000000000037
2024-03-15,-0.015000000000000124,0.11119999999999974
2024-03-14,-0.025100000000000122,0.12149999999999972
2024-03-13,-0.05379999999999985,0.12300000000000022
2024-03-12,-0.04520000000000035,0.12570000000000014
2024-03-11,-0.0400999999999998,0.13249999999999984
2024-03-08,-0.06030000000000024,0.17279999999999962
2024-03-07,-0.031700000000000284,0.1322000000000001
2024-03-06,-0.04970000000000008,0.12699999999999978
2024-03-05,-0.039000000000000146,0.11390000000000011
2024-03-04,-0.010000000000000231,0.11149999999999993
2024-03-01,-0.015000000000000124,0.10820000000000007
2024-02-29,-0.015099999999999891,0.10820000000000007
2024-02-28,-0.030299999999999994,0.11670000000000025
2024-02-27,-0.014900000000000357,0.11480000000000024
2024-02-26,-0.0051000000000001044,0.12760000000000016
2024-02-23,-0.011400000000000077,0.10840000000000005
2024-02-22,0.019899999999999807,0.13030000000000008
2024-02-21,0.03479999999999972,0.13240000000000007
2024-02-20,0.02980000000000027,0.12170000000000014
2024-02-19,0.0,0.12009999999999987
2024-02-16,0.0045999999999999375,0.11459999999999981
2024-02-15,0.00990000000000002,0.11460000000000026
2024-02-14,-0.025000000000000355,0.10829999999999984
2024-02-13,-0.00990000000000002,0.13070000000000004
2024-02-12,-0.00990000000000002,0.1440999999999999
2024-02-09,-0.00990000000000002,0.1459999999999999
2024-02-08,-0.00990000000000002,0.1431
2024-02-07,-0.024799999999999933,0.14939999999999998
2024-02-06,-0.004999999999999893,0.15439999999999987
2024-02-05,-0.0009000000000001229,0.1360999999999999
2024-02-02,-0.03290000000000015,0.1772999999999998
2024-02-01,-0.01990000000000025,0.1661999999999999
2024-01-31,-0.016300000000000203,0.1629999999999998
2024-01-30,-0.01990000000000025,0.1533000000000002
2024-01-29,-0.011400000000000077,0.1453000000000002
2024-01-26,-0.03510000000000035,0.15079999999999982
2024-01-25,-0.02010000000000023,0.13870000000000005
2024-01-24,-0.025100000000000122,0.13739999999999997
2024-01-23,-0.010000000000000231,0.14170000000000016
2024-01-22,-0.07530000000000037,0.12639999999999985
2024-01-19,-0.025100000000000122,0.12309999999999999
2024-01-18,-0.05520000000000014,0.12749999999999995
2024-01-17,-0.07529999999999992,0.13149999999999995
2024-01-16,-0.08030000000000026,0.1423000000000001
2024-01-15,-0.09530000000000038,0.15669999999999984
2024-01-12,-0.12049999999999983,0.15579999999999972
2024-01-11,-0.10029999999999983,0.14349999999999996
2024-01-10,-0.10040000000000004,0.1471
2024-01-09,-0.1238999999999999,0.14789999999999992
2024-01-08,-0.18069999999999986,0.13850000000000007
2024-01-05,-0.18069999999999986,0.13470000000000004
2024-01-04,-0.22079999999999966,0.15669999999999984
2024-01-03,-0.20579999999999998,0.15490000000000004
2024-01-02,-0.17569999999999997,0.1867000000000001
2024-01-01,-0.2509000000000001,0.21019999999999994
2023-12-29,-0.2509000000000001,0.21019999999999994
2023-12-28,-0.2509999999999999,0.20630000000000015
2023-12-27,-0.23970000000000002,0.1891999999999996
2023-12-26,-0.21960000000000024,0.18410000000000037
2023-12-25,-0.21450000000000014,0.17830000000000013
2023-12-22,-0.2145999999999999,0.17830000000000013
2023-12-21,-0.2023999999999999,0.18089999999999984
2023-12-20,-0.1997,0.1814
2023-12-19,-0.16979999999999995,0.17539999999999978
2023-12-18,-0.13480000000000025,0.18200000000000038
2023-12-15,-0.09980000000000011,0.18299999999999983
2023-12-14,-0.09880000000000022,0.1801999999999997
2023-12-13,-0.039899999999999824,0.1495000000000002
2023-12-12,-0.054999999999999716,0.1456000000000004
2023-12-11,-0.039899999999999824,0.1419999999999999
2023-12-08,-0.07489999999999997,0.1503000000000001
2023-12-07,-0.07909999999999995,0.13450000000000006
2023-12-06,-0.11979999999999968,0.1448999999999998
2023-12-05,-0.08939999999999992,0.13149999999999995
2023-12-04,-0.08489999999999975,0.10230000000000006
2023-12-01,-0.06990000000000007,0.10160000000000036
2023-11-30,-0.06619999999999981,0.09850000000000003
2023-11-29,-0.07489999999999997,0.10599999999999987
2023-11-28,-0.009999999999999787,0.09250000000000025
2023-11-27,0.015200000000000102,0.0928
2023-11-24,0.0051000000000001044,0.08779999999999966
2023-11-23,-0.05109999999999992,0.09050000000000002
2023-11-22,0.0051000000000001044,0.09010000000000007
2023-11-21,-0.0051000000000001044,0.10270000000000001
2023-11-20,0.020299999999999763,0.1008
2023-11-17,0.035499999999999865,0.0929000000000002
2023-11-16,0.05689999999999973,0.10110000000000019
2023-11-15,0.05580000000000007,0.09379999999999988
2023-11-14,0.11609999999999987,0.07050000000000001
2023-11-13,0.137,0.0682999999999998
2023-11-10,0.10150000000000015,0.08099999999999996
2023-11-09,0.13649999999999984,0.08720000000000017
2023-11-08,0.11410000000000009,0.06500000000000039
2023-11-07,0.10150000000000015,0.06099999999999994
2023-11-06,0.09649999999999981,0.05889999999999995
2023-11-03,0.14139999999999997,0.043299999999999894
2023-11-02,0.1652,0.03599999999999959
2023-11-01,0.1878000000000002,0.02120000000000033
2023-10-31,0.24229999999999974,0.015199999999999214
2023-10-30,0.23860000000000037,0.017700000000000493
2023-10-27,0.20189999999999975,0.017999999999999794
2023-10-26,0.24500000000000055,0.006000000000000227
2023-10-25,0.2120000000000002,0.018799999999999706
2023-10-24,0.18169999999999975,0.020000000000000462
2023-10-23,0.21700000000000008,0.008799999999999919
2023-10-20,0.19189999999999996,0.016899999999999693
2023-10-19,0.23480000000000034,0.008700000000000152
2023-10-18,0.2120000000000002,0.014699999999999491
2023-10-17,0.19189999999999996,0.02249999999999952
2023-10-16,0.19189999999999996,0.026699999999999946
2023-10-13,0.15149999999999997,0.027000000000000135
2023-10-12,0.13780000000000037,0.03770000000000007
2023-10-11,0.1514000000000002,0.02629999999999999
2023-10-10,0.1868000000000003,0.007600000000000051
2023-10-09,0.20080000000000053,0.007000000000000561
2023-10-06,0.20080000000000053,0.007000000000000561
2023-10-05,0.26539999999999964,0.007100000000000328
2023-10-04,0.3533999999999997,0.027800000000000047
2023-10-03,0.15149999999999997,0.058399999999999785
2023-10-02,0.15149999999999997,0.06099999999999994
2023-09-29,0.15149999999999997,0.06099999999999994
2023-09-28,0.15139999999999976,0.06089999999999973
2023-09-27,0.15149999999999997,0.060100000000000264
2023-09-26,0.15059999999999985,0.05270000000000019
2023-09-25,0.13549999999999995,0.051300000000000345
2023-09-22,0.13209999999999988,0.06019999999999959
2023-09-21,0.17070000000000007,0.06130000000000013
2023-09-20,0.13549999999999995,0.07320000000000038
2023-09-19,0.1506000000000003,0.07220000000000004
2023-09-18,0.1907000000000001,0.07200000000000006
2023-09-15,0.1456000000000004,0.0703999999999998
2023-09-14,0.1757000000000004,0.0636000000000001
2023-09-13,0.1958000000000002,0.07819999999999983
2023-09-12,0.2359,0.07489999999999997
2023-09-11,0.2660999999999998,0.07730000000000015
2023-09-08,0.2509999999999999,0.08460000000000001
2023-09-07,0.246,0.07379999999999987
2023-09-06,0.1958000000000002,0.0777000000000001
2023-09-05,0.19069999999999965,0.0820000000000003
2023-09-04,0.16559999999999997,0.09140000000000015
2023-09-01,0.17059999999999986,0.1051000000000002
2023-08-31,0.14320000000000022,0.09179999999999966
2023-08-30,0.15560000000000018,0.08639999999999981
2023-08-29,0.1918000000000002,0.09109999999999996
2023-08-28,0.21079999999999988,0.09360000000000035
2023-08-25,0.2359,0.08300000000000018
2023-08-24,0.2044999999999999,0.09039999999999981
2023-08-23,0.1937000000000002,0.08499999999999996
2023-08-22,0.21439999999999992,0.07589999999999986
2023-08-21,0.18569999999999975,0.07629999999999981
2023-08-18,0.18069999999999986,0.09450000000000003
2023-08-17,0.22960000000000003,0.07500000000000018
2023-08-16,0.1391,0.08800000000000008
2023-08-15,0.18069999999999986,0.07419999999999982
2023-08-14,0.18069999999999986,0.07419999999999982
2023-08-11,0.15059999999999985,0.0867
2023-08-10,0.20299999999999985,0.10370000000000035
2023-08-09,0.15809999999999969,0.10440000000000005
2023-08-08,0.14749999999999996,0.10720000000000018
2023-08-07,0.1003999999999996,0.08930000000000016
2023-08-04,0.15559999999999974,0.08140000000000036
2023-08-03,0.16860000000000008,0.0939000000000001
2023-08-02,0.13409999999999966,0.10970000000000013
2023-08-01,0.14049999999999985,0.1166999999999998
2023-07-31,0.15059999999999985,0.1086999999999998
2023-07-28,0.14559999999999995,0.11299999999999999
2023-07-27,0.11229999999999984,0.1387999999999998
2023-07-26,0.1391,0.14590000000000014
2023-07-25,0.17070000000000007,0.15290000000000026
2023-07-24,0.15560000000000018,0.16449999999999987
2023-07-21,0.13050000000000006,0.1581999999999999
2023-07-20,0.13310000000000022,0.16339999999999977
2023-07-19,0.1192000000000002,0.15839999999999987
2023-07-18,0.11039999999999983,0.13639999999999963
2023-07-17,0.07529999999999992,0.12280000000000024
2023-07-14,0.10049999999999981,0.11709999999999976
2023-07-13,0.11180000000000012,0.11660000000000004
2023-07-12,0.1490999999999998,0.10749999999999993
2023-07-11,0.15070000000000006,0.11520000000000019
2023-07-10,0.22109999999999985,0.1064999999999996
2023-07-07,0.2362000000000002,0.1299999999999999
2023-07-06,0.2166999999999999,0.13030000000000008
2023-07-05,0.14419999999999966,0.13560000000000016
2023-07-04,0.13569999999999993,0.13439999999999985
2023-07-03,0.09039999999999981,0.1355000000000004
2023-06-30,0.12230000000000008,0.1221000000000001
2023-06-29,0.1076999999999999,0.13349999999999973
2023-06-28,0.08360000000000012,0.13949999999999996
2023-06-27,0.059800000000000075,0.13270000000000026
