Date,3m,6m,9m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,30y
2025-06-27,-0.12029999999999985,0.08369999999999944,0.10360000000000014,0.07569999999999943,0.028300000000000658,0.003790909090908734,-0.0016199999999995107,-0.006857894736841619,-0.009365217391304359,-0.01131851851851895,-0.010670967741935211,-0.012791428571429009,-0.009353846153846046,-0.004359574468084659,0.003554237288135642,0.0043379746835445765,-0.06476302521008392
2025-06-26,-0.12739999999999974,0.08830000000000027,0.10399999999999965,0.07776666666666676,0.02834285714285656,0.004945454545454808,-0.00013333333333376274,-0.0056526315789469095,-0.008547826086956256,-0.00925185185185251,-0.01116129032258062,-0.010462857142857107,-0.008612820512820196,-0.003574468085106197,0.004179661016949332,0.004874683544304315,-0.06439411764705882
2025-06-25,-0.11589999999999989,0.09120000000000106,0.10069999999999979,0.07086666666666686,0.023000000000000576,-0.0011727272727277693,-0.004533333333333722,-0.009284210526316006,-0.01167826086956536,-0.012288888888889016,-0.012699999999999712,-0.013791428571428455,-0.010535897435897112,-0.005561702127659718,0.002798305084745767,0.0038746835443039807,-0.08013781512605078
2025-06-24,-0.12529999999999974,0.09179999999999966,0.10614999999999997,0.06943333333333346,0.02212857142857194,-0.0013636363636364557,-0.003926666666666634,-0.009094736842104822,-0.011847826086956559,-0.012451851851852602,-0.012635483870968134,-0.012785714285714622,-0.010379487179487334,-0.005397872340425547,0.0028677966101695596,0.003951898734177561,-0.0827546218487396
2025-06-23,-0.08569999999999967,0.08340000000000103,0.07299999999999995,0.052399999999999114,0.013928571428571956,-0.005245454545454109,-0.007526666666667126,-0.011589473684210372,-0.013604347826087437,-0.013388888888889117,-0.01429999999999998,-0.015471428571427914,-0.011748717948717236,-0.006636170212765524,0.0018610169491521944,0.0031746835443038357,-0.08300168067226865
2025-06-20,-0.1057999999999999,0.05329999999999968,0.08110000000000017,0.060699999999999754,0.018614285714285472,-0.003709090909091106,-0.006800000000000139,-0.010752631578947014,-0.01323478260869626,-0.013485185185184712,-0.013741935483870815,-0.01602857142857106,-0.011635897435897657,-0.00700212765957442,0.0016474576271185981,0.003084810126582127,-0.07044789915966376
2025-06-19,-0.09169999999999989,0.0405000000000002,0.053250000000000686,0.04500000000000037,0.011242857142857332,-0.008109090909090622,-0.010020000000000362,-0.013589473684210596,-0.014760869565217494,-0.014603703703703008,-0.014919354838709875,-0.016194285714285606,-0.013017948717948258,-0.008100000000000662,0.0014627118644066073,0.002573417721519533,-0.07819915966386537
2025-06-18,-0.07640000000000002,0.04069999999999929,0.05834999999999946,0.05603333333333316,0.016285714285714015,-0.005527272727272159,-0.009853333333333492,-0.012547368421053307,-0.0146130434782612,-0.01403703703703707,-0.014838709677419626,-0.015388571428571751,-0.012317948717948113,-0.007629787234043839,0.0014593220338978696,0.0025329113924050795,-0.08083529411764667
2025-06-17,-0.06050000000000022,0.06070000000000064,0.08055000000000057,0.07743333333333302,0.02532857142857159,-0.00034545454545442666,-0.00441333333333338,-0.009447368421052538,-0.012526086956521798,-0.012707407407407612,-0.015412903225806573,-0.013134285714285543,-0.010871794871794904,-0.006402127659574486,0.001881355932203732,0.002791139240506446,-0.08821848739495808
2025-06-16,-0.05040000000000022,0.06820000000000004,0.06800000000000006,0.058933333333333504,0.01664285714285718,-0.0013000000000000789,-0.005026666666666735,-0.009731578947368202,-0.012069565217391443,-0.012081481481481138,-0.014090322580644798,-0.01249142857142882,-0.010715384615384682,-0.006697872340425626,0.0018661016949148568,0.0029886075949367985,-0.0931336134453784
2025-06-13,-0.06550000000000011,0.060799999999999965,0.07555000000000112,0.060566666666666436,0.020600000000000396,0.001318181818182218,-0.000860000000000749,-0.007184210526315127,-0.011278260869565404,-0.010677777777778008,-0.011809677419354792,-0.012842857142857156,-0.009807692307691962,-0.006029787234042239,0.0024999999999999467,0.0035886075949367324,-0.09246638655462114
2025-06-12,-0.08150000000000013,0.14090000000000025,0.11170000000000035,0.08320000000000016,0.029171428571428848,0.005345454545454764,-0.0003666666666672924,-0.0062894736842107335,-0.010973913043478056,-0.01063333333333416,-0.011761290322580553,-0.013459999999999805,-0.009794871794871707,-0.005797872340425947,0.0030508474576271816,0.003746835443037444,-0.08989495798319336
2025-06-11,-0.1057999999999999,0.16669999999999963,0.14605000000000024,0.09396666666666675,0.031057142857142672,0.007145454545454122,0.0005466666666666953,-0.007252631578947177,-0.01116956521739132,-0.011070370370370508,-0.013358064516129087,-0.014142857142857235,-0.010046153846153594,-0.005955319148936322,0.0023169491525418806,0.0033696202531641184,-0.09519999999999973
2025-06-10,-0.0806,0.21959999999999935,0.16879999999999917,0.11793333333333322,0.040800000000000836,0.0121363636363645,0.0028933333333331923,-0.005478947368421139,-0.00922173913043478,-0.0111148148148148,-0.012280645161289794,-0.012971428571428412,-0.009066666666666112,-0.005210638297872716,0.0031338983050841485,0.003884810126582039,-0.08980336134453815
2025-06-09,-0.11589999999999989,0.2272000000000003,0.1673,0.12296666666666667,0.04435714285714276,0.013063636363637166,0.0023133333333329453,-0.004494736842104885,-0.008217391304347732,-0.009825925925925905,-0.012612903225806438,-0.011897142857142384,-0.00820256410256448,-0.004661702127659595,0.0036118644067801853,0.0044253164556962155,-0.07942352941176534
